reactant-1,reactant-2,reagent-1,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,solvent-6,solvent-7,product,temperature_c,pressure_kpa,reaction_time_s,conditions_are_dynamic_value,yield_percent
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,18.450000762939453
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,16.329999923706055
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,21.5
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,49.119998931884766
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,30.8799991607666
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,31.93000030517578
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,47.150001525878906
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,22.780000686645508
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,23.959999084472656
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,22.59000015258789
Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,77.47000122070312
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,5.559999942779541
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,64.58999633789062
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,30.600000381469727
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,12.680000305175781
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,80.83000183105469
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,17.260000228881836
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,7.349999904632568
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,90.06999969482422
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,47.06999969482422
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,42.79999923706055
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,88.5
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,60.83000183105469
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,13.640000343322754
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,91.31999969482422
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,24.09000015258789
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,13.510000228881836
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,15.050000190734863
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,37.66999816894531
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,15.050000190734863
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,76.25
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,42.84000015258789
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,39.59000015258789
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,30.049999237060547
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCc1cccc(CC)c1,C1CCOC1,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,52.34000015258789
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,CCCCCC,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,42.81999969482422
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,[K+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,45.349998474121094
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,80.06999969482422
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,0.0
Cc1ccc2c(cnn2C2CCCCO2)c1Br,F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,47.75
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,7.300000190734863
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,24.959999084472656
O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,[Cs+].[F-],CC(=O)[O-].CC(=O)[O-].[Pd+2],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,79.55999755859375
Cc1ccc2c(cnn2C2CCCCO2)c1Br,Cl.OB(O)c1ccc2ncccc2c1,O=C([O-])O.[Na+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCc1cccc(CC)c1,O,O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,0.0
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Pd+2],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.[Cl][Pd][Cl],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,54.470001220703125
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],[Na+].[OH-],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,30.579999923706055
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,CCCCCC,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CO,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,76.7300033569336
Brc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCc1cccc(CC)c1,O,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,C1CCOC1,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,30.889999389648438
Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CN(C)C=O,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,15.430000305175781
Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Pd+2],[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CCc1cccc(CC)c1,C1CCOC1,CN(C)C=O,CCc1cc(CC)cc(CC)c1,Cc1ccccc1,CC#N,O,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,100.0,10000.0,60.0,0.0,23.56999969482422
