reactant-1,reactant-2,product,temperature_c,reaction_time_s,yield_percent
CCN(CC)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,72000.0,69.0
CN(C)C(=O)Oc1ccccc1,c1ncc(-c2ccc3c(c2)OCO3)o1,c1ccc(-c2ncc(-c3ccc4c(c3)OCO4)o2)cc1,110.0,129600.0,74.0
COc1ccc(B2OCC(C)(C)CO2)cc1,COc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,68.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,Cc1cccc(B(O)O)c1,Cc1cccc(-c2c3ccccc3cc3ccccc23)c1,120.0,43200.0,99.0
COc1ccc(Oc2nc(OC)nc(OC)n2)cc1,OB(O)c1cccc2ccccc12,COc1ccc(-c2cccc3ccccc23)cc1,110.0,86400.0,87.0
Cc1cc(C)c(C(=O)Oc2ccc3ccccc3c2)c(C)c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,58.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,47.0
CCOC(=O)c1cccc(OC(=O)N(CC)CC)c1,Cc1ccc(B2OCC(C)(C)CO2)cc1,CCOC(=O)c1cccc(-c2ccc(C)cc2)c1,150.0,72000.0,71.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,90.0
O=[PH](C1CCCCC1)C1CCCCC1,Cc1ccc(OC(=O)C(C)(C)C)cc1,Cc1ccc(P(=O)(C2CCCCC2)C2CCCCC2)cc1,100.0,86400.0,96.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,59.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,1.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,160.0,43200.0,6.0
COc1ccc(CCO)cc1,[Li][c]1ccccc1C,Cc1ccccc1-c1ccc(CCO)cc1,50.0,43200.0,86.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,70.0,172800.0,58.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,47.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,6.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,86400.0,40.0
COc1ccc(Oc2nc(OC)nc(OC)n2)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,110.0,86400.0,90.0
CCN(CC)C(=O)Oc1ccccc1Cc1ccccc1,OB(O)c1ccccc1,c1ccc(Cc2ccccc2-c2ccccc2)cc1,150.0,45000.0,70.0
CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1,c1cc[c]([Al]([c]2ccccc2)[c]2ccccc2)cc1,FC(F)(F)c1ccc(-c2ccccc2)cc1,70.0,86400.0,90.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,7.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,36.0
CCO[Si](OCC)(OCC)c1cccc(C)c1,CN(C)C(=O)Oc1cccc2cnccc12,Cc1cccc(-c2cccc3cnccc23)c1,120.0,43200.0,80.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,64.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)N=C=O,CC(C)NC(=O)c1ccc2ccccc2c1,90.0,86400.0,64.0
CCN(CC)C(=O)Oc1cc2ccccc2c2ccccc12,[CH3][Mg][Br],Cc1cc2ccccc2c2ccccc12,25.0,57600.0,93.0
CN(C)C(=O)Oc1ccc2ncccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ncccc3c2)cc1,110.0,57600.0,78.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,73.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,31.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,1.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,41.0
COc1cccc(OC)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(-c3ccc(C)cc3)c2)cc1,100.0,43200.0,66.0
[Br][Mg][c]1ccccc1,CCOc1ccc(C)cc1,Cc1ccc(-c2ccccc2)cc1,90.0,54000.0,73.0
CCN(CC)C(=O)Oc1ccc2c3ccccc3n(C)c2c1,COc1cc[c]([Al]([CH2]C(C)C)[CH2]C(C)C)cc1,COc1ccc(-c2ccc3c4ccccc4n(C)c3c2)cc1,50.0,86400.0,94.0
CCN(CC)C(=O)Oc1ccccc1C,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccccc2C)cc1,160.0,72000.0,75.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccccc1)c1ccccc1,O=C(c1ccccc1)C(c1ccccc1)c1ccc2ccccc2c1,150.0,86400.0,95.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,0.0
CC1(C)COB(c2ccccc2)OC1,COc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,93.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,70.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,10.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,51.0
COc1ccccc1C,Cn1cnc2ccccc21,Cc1ccccc1-c1nc2ccccc2n1C,90.0,57600.0,25.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,0.0
[Li][c]1ccc2c3ccccc3n(CC)c2c1,COc1ccc2ccccc2c1,CCn1c2ccccc2c2ccc(-c3ccc4ccccc4c3)cc21,25.0,43200.0,91.0
[Br][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1cccc2ccccc12,c1ccc(-c2cccc3ccccc23)cc1,25.0,3600.0,94.0
COc1ccc2ccccc2c1-c1ccccc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2-c2ccccc2)cc1,60.0,14400.0,88.0
[Li][c]1ccc(OC)cc1,COc1ccc2ccccc2c1,COc1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,92.0
COc1cccc(-c2ccccc2)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(-c3ccccc3)c2)cc1,60.0,14400.0,95.0
CN(C)C(=O)Oc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,0.0
COc1ccccc1-c1ccccc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccccc2-c2ccccc2)cc1,120.0,43200.0,75.0
COc1ccc2c(c1)c1ccccc1n2C,[Li][c]1ccccc1C,Cc1ccccc1-c1ccc2c(c1)c1ccccc1n2C,90.0,43200.0,41.0
COc1ccc2cc(C(=O)N(C(C)C)C(C)C)ccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,CC(C)N(C(=O)c1ccc2cc(-c3ccccc3)ccc2c1)C(C)C,25.0,32400.0,63.0
CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,COc1ccc(OC(=O)C(C)(C)C)c2ccccc12,CC[Si](CC)(CC)c1ccc(OC)c2ccccc12,50.0,30600.0,86.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,1.0
CCN(CC)C(=O)Oc1ccccc1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccccc2)cc1,150.0,36000.0,58.0
COc1ccc(C(=O)NC(C)(C)C)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(C(=O)NC(C)(C)C)cc2)cc1,120.0,129600.0,65.0
CCO[Si](OCC)(OCC)c1cccc(C)c1,COCOc1ccc2ccc(OC(=O)N(C)C)cc2c1,COCOc1ccc2ccc(-c3cccc(C)c3)cc2c1,120.0,43200.0,59.0
COc1nc(OC)nc(Oc2ccc3c(c2)CCC2C3CC[C@]3(C)C(=O)CCC23)n1,OB(O)c1ccc(F)cc1,C[C@]12CCC3c4ccc(-c5ccc(F)cc5)cc4CCC3C1CCC2=O,110.0,86400.0,87.0
CCC[CH2][Mg][Br],CCN(CC)C(=O)Oc1cccc(OC(=O)N(CC)CC)c1[Si](C)(C)C,CCN(CC)C(=O)Oc1ccccc1[Si](C)(C)C,25.0,57600.0,28.0
CC1(C)COB(c2ccccc2)OC1,COc1ccc(C(C)=O)cc1,CC(=O)c1ccc(-c2ccccc2)cc1,120.0,43200.0,55.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,21.0
CC1(C)COB(c2ccc(C(F)(F)F)cc2)OC1,COc1ccc2ccccc2c1,FC(F)(F)c1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,51.0
Cc1cc[c]([Mg][Br])cc1,COc1cccc2ccccc12,Cc1ccc(-c2c(C)ccc3ccccc23)cc1,60.0,86400.0,67.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,87.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,130.0,86400.0,47.0
COc1nc(OC)nc(Oc2ccc(C(C)=O)cc2)n1,OB(O)c1cccc(C(F)(F)F)c1,CC(=O)c1ccc(-c2cccc(C(F)(F)F)c2)cc1,110.0,86400.0,76.0
COc1ccccc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccccc2)cc1,60.0,14400.0,66.0
CC(C)(C)C(=O)Nc1cccc2ccc(OC(=O)C(C)(C)C)cc12,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2cccc(NOC(=O)C(C)(C)C)c2c1,50.0,30600.0,55.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,46.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,98.0
[Cl][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1ccncc1,c1ccc(-c2ccncc2)cc1,25.0,57600.0,81.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,76.0
CC(C)(C)C(=O)Oc1ccccc1-c1ccccc1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccccc1-c1ccccc1,80.0,30600.0,68.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,90.0
COc1ccc(Oc2nc(OC)nc(OC)n2)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,110.0,86400.0,5.0
COc1cc(C)cc(C)c1,Cn1cnc2ccccc21,Cc1cc(C)cc(-c2nc3ccccc3n2C)c1,90.0,57600.0,76.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccc(F)cc1,CCN(CC)C(=O)Oc1cccnc1,Fc1ccc(-c2cccnc2)cc1,90.0,86400.0,70.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,55.0
CN(C)C(=O)Oc1ccccc1,Cn1cncn1,Cn1ncnc1-c1ccccc1,110.0,129600.0,82.0
O=[PH](C1CCCCC1)C1CCCCC1,CC(C)(C)C(=O)Oc1ccc(C#N)cc1,N#Cc1ccc(P(=O)(C2CCCCC2)C2CCCCC2)cc1,100.0,86400.0,98.0
COc1ccc(C(F)(F)F)cc1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,60.0,14400.0,13.0
COc1ccc2cc(-c3cccc(C)c3)ccc2c1,Cn1cnc2ccccc21,Cc1cccc(-c2ccc3cc(-c4nc5ccccc5n4C)ccc3c2)c1,90.0,57600.0,60.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccccc1)c1ccccc1,O=C(c1ccccc1)C(c1ccccc1)c1ccc2ccccc2c1,150.0,86400.0,91.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,0.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(B(O)O)cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,72000.0,0.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,64.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,120.0,43200.0,80.0
COc1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2cccc(C)c2)n1,COc1ccc(-c2cccc(C)c2)cc1,110.0,86400.0,90.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,57.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,COc1ccc(B(O)O)cc1,COc1ccc(-c2c3ccccc3cc3ccccc23)cc1,120.0,43200.0,98.0
COc1ccc(OC(=O)C(C)(C)C)cc1,Cc1ccc(B(O)O)cc1,COc1ccc(-c2ccc(C)cc2)cc1,120.0,43200.0,72.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,5.0
CC(=O)c1ccc(N(C)C)cc1,CC(C)(C)C(=O)Oc1cccc2ccccc12,CN(C)c1ccc(C(=O)Cc2cccc3ccccc23)cc1,150.0,86400.0,75.0
CO[Si](OC)(OC)c1ccccc1,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3ccccc3)ccc2c1,120.0,43200.0,66.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,6.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,0.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)CCO2,Cc1ccc(-c2ccccc2CCO)cc1,60.0,54000.0,62.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,Cc1cccc(B(O)O)c1,Cc1cccc(-c2cccc3ccccc23)c1,80.0,86400.0,99.0
COc1ccc2ccccc2c1,c1ccc(-n2ccnc2)cc1,c1ccc(-n2ccnc2-c2ccc3ccccc3c2)cc1,90.0,57600.0,35.0
CCN(CC)C(=O)Oc1cccnc1,OB(O)c1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(-c2cccnc2)cc1,150.0,36000.0,70.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,69.0
COc1cccc(-c2ccc(C(C)(C)C)cc2)c1,Cn1cnc2ccccc21,Cn1c(-c2cccc(-c3ccc(C(C)(C)C)cc3)c2)nc2ccccc21,90.0,57600.0,68.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,58.0
[Li][c]1ccc(N(C)C)cc1,COc1ccc2ncccc2c1,CN(C)c1ccc(-c2ccc3ncccc3c2)cc1,50.0,43200.0,51.0
COc1nc(OC)nc(Oc2ccc(C(C)=O)cc2)n1,OB(O)c1ccsc1,CC(=O)c1ccc(-c2ccsc2)cc1,110.0,86400.0,54.0
CCN(CC)C(=O)Oc1cccc(N(C)C)c1,COc1cc[c]([Mg][Br])cc1,COc1ccc(-c2cccc(N(C)C)c2)cc1,25.0,3600.0,80.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccccc1)c1ccccc1,O=C(c1ccccc1)C(c1ccccc1)c1ccc2ccccc2c1,150.0,86400.0,92.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,130.0,86400.0,56.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,0.0
C[Si](C)(C)Oc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,70.0
CCN(CC)C(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,130.0,86400.0,41.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,48.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,37.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,49.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,58.0
CCN(CC)C(=O)Oc1cccc(OC(=O)N(CC)CC)c1,C[Si](C)(C)[CH2][Mg][Cl],CCN(CC)C(=O)Oc1cccc(C[Si](C)(C)C)c1,25.0,57600.0,16.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,32400.0,82.0
CCN(CC)C(=O)Oc1ccc(OC)cc1,Cc1ccc(B(O)O)cc1,COc1ccc(-c2ccc(C)cc2)cc1,180.0,600.0,72.0
CC(C)O[PH](=O)OC(C)C,CN(C)C(=O)Oc1ccccc1,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,25.0
CN(C)c1cc[c]([Mg][Br])cc1,FC(F)(F)Oc1ccccc1,CN(C)c1ccc(-c2ccccc2)cc1,120.0,57600.0,83.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1cccc2ccccc12,c1ccc2cc(-c3cccc4ccccc34)ccc2c1,25.0,32400.0,79.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,110.0,54000.0,0.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,22.0
COc1ccc2ccc(OC)cc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccc(-c4ccc(C)cc4)cc3c2)cc1,25.0,86400.0,91.0
CC(C)C(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,51.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,29.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,37.0
COc1ccc2cc(-c3cccc(C)c3)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc(-c4cccc(C)c4)ccc3c2)cc1,60.0,14400.0,92.0
CC(C)Oc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,87.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1cccnc1.[K+],c1cncc(-c2cccc3ccccc23)c1,110.0,3600.0,0.0
[Li][c]1ccc(N(C)C)cc1,COc1ccc2ccccc2c1,CN(C)c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,90.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,0.0
COC(=O)c1ccc(Oc2nc(OC)nc(OC)n2)cc1,OB(O)c1ccc(F)cc1,COC(=O)c1ccc(-c2ccc(F)cc2)cc1,110.0,86400.0,89.0
CCN(CC)C(=O)Oc1ccc(OC)c2ccccc12,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)c2ccccc12,130.0,86400.0,77.0
CCN(CC)C(=O)Oc1ccccc1-c1ccccc1,OB(O)c1ccccc1,c1ccc(-c2ccccc2-c2ccccc2)cc1,150.0,36000.0,50.0
CC(C)(C)C(=O)Oc1ccc(C(=O)C(C)(C)C)cc1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc(C(=O)C(C)(C)C)cc1,80.0,30600.0,85.0
CC1(C)COB(c2ccccc2)OC1,CCN(CC)C(=O)Oc1ccccc1,c1ccc(-c2ccccc2)cc1,120.0,86400.0,40.0
OB(O)c1ccccc1,O=C(Oc1c2ccccc2cc2ccccc12)c1ccccc1,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,89.0
COc1ccc2cc(N3CCCCC3)ccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3cc(N4CCCCC4)ccc3c2)cc1,25.0,32400.0,51.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,15.0
CCN(CC)C(=O)Oc1cccnc1,COc1ccc(B(O)O)cc1,COc1ccc(-c2cccnc2)cc1,180.0,600.0,92.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,49.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,63.0
CC(=O)Oc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,1.0
Cc1cc[c]([Mg][Br])cc1,COc1ccc2ccccc2c1C,Cc1ccc(-c2ccc3ccccc3c2C)cc1,60.0,86400.0,33.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,46.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,100.0,43200.0,99.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,17.0
COc1ccc2cc(-c3ccccc3-c3cc(C)cc(C)c3)ccc2c1,Cn1cnc2ccccc21,Cc1cc(C)cc(-c2ccccc2-c2ccc3cc(-c4nc5ccccc5n4C)ccc3c2)c1,90.0,57600.0,61.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,90.0,86400.0,28.0
CC(C)(C)C(=O)Oc1ccccc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccccc1,100.0,86400.0,9.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,37.0
CCN(CC)C(=O)Oc1c(C)cccc1C,OB(O)c1ccccc1,Cc1cccc(C)c1-c1ccccc1,180.0,600.0,57.0
COc1ccc(OC(=O)OC(C)(C)C)c2ccccc12,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)c2ccccc12,130.0,86400.0,65.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,53.0
CC(C)O[PH](=O)OC(C)C,Cc1cccc(OC(=O)C(C)(C)C)c1,Cc1cccc(P(=O)(OC(C)C)OC(C)C)c1,100.0,86400.0,75.0
CN(C)c1ccc(B2OCC(C)(C)CO2)cc1,COc1ccc2ccccc2c1,CN(C)c1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,70.0
