artifact_id,old_path,object_type,size_bytes,sha256,disposition,artifact_class,origin,new_path,source_license_candidate_id,audited_license_id,audit_evidence_type,audit_evidence_ref,attribution_requirement,share_alike_requirement,redistribution_status_after_license_audit,release_allowlist_status,decision,rationale,license_text_path,next_gate
dataset-artifact-42579d3ff92cf96d54123f2a,processing,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing,provenance/artifact-inventory.csv#dataset-artifact-42579d3ff92cf96d54123f2a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-009cf5676fb5a612ff289a08,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_46ff9a32d9e04016b9380b1b1ef949c3,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_46ff9a32d9e04016b9380b1b1ef949c3,provenance/artifact-inventory.csv#dataset-artifact-009cf5676fb5a612ff289a08,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-bd31ec3f1d76fbb7266d7b21,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_46ff9a32d9e04016b9380b1b1ef949c3/reactions.csv,file,32654748,0ec1160ad3b206bc4ecb0db7bac52529215becbee7993f650c671bc2514f9e09,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_46ff9a32d9e04016b9380b1b1ef949c3/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_46ff9a32d9e04016b9380b1b1ef949c3/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-acd50bd528627e1b9f3d0534,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_47eaacc46c3a4487bbdf99adb1a15e41,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_47eaacc46c3a4487bbdf99adb1a15e41,provenance/artifact-inventory.csv#dataset-artifact-acd50bd528627e1b9f3d0534,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-bb159b4512a1158a6ddd3654,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_47eaacc46c3a4487bbdf99adb1a15e41/reactions.csv,file,502031529,176f123a6a4848845ab30c9489fcc2f52a40ca5b581976a2b904c7b777f9ca02,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_47eaacc46c3a4487bbdf99adb1a15e41/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_47eaacc46c3a4487bbdf99adb1a15e41/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-5d98edcd984b4d762509b75b,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_52bd3b0ec72c443aab113bcea09bf3f4,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_52bd3b0ec72c443aab113bcea09bf3f4,provenance/artifact-inventory.csv#dataset-artifact-5d98edcd984b4d762509b75b,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-74abc0f4955a7803553039a4,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_52bd3b0ec72c443aab113bcea09bf3f4/reactions.csv,file,1082353,6d353ae24b81be4c83ed91702c3596d9f0fbc96ae51e82bc304595c1146943dc,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_52bd3b0ec72c443aab113bcea09bf3f4/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_52bd3b0ec72c443aab113bcea09bf3f4/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-7bbcb5354d51c0781da73947,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5415f83da68e4797856ddd330dda5c61,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5415f83da68e4797856ddd330dda5c61,provenance/artifact-inventory.csv#dataset-artifact-7bbcb5354d51c0781da73947,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-d5f67ba2f3759a7b155f4f16,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5415f83da68e4797856ddd330dda5c61/reactions.csv,file,424133,ecf33ba7261a953f6c9a230b527d34fab3be5682f124fc946229b5767699efab,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5415f83da68e4797856ddd330dda5c61/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_5415f83da68e4797856ddd330dda5c61/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-b57d3c156fdeacfeeca596a9,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5540e162c09f4c04905ddc8ba9c931c6,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5540e162c09f4c04905ddc8ba9c931c6,provenance/artifact-inventory.csv#dataset-artifact-b57d3c156fdeacfeeca596a9,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-a0df24e6df5638e85e353029,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5540e162c09f4c04905ddc8ba9c931c6/reactions.csv,file,29419,3592963fae5c0af608d2c74cf9224c622e6ad79a2b26772215ebd97496c97749,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5540e162c09f4c04905ddc8ba9c931c6/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_5540e162c09f4c04905ddc8ba9c931c6/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-55d08d6789471b4eae5a9cb4,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_55de08a995554f558c25fc43eac62359,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_55de08a995554f558c25fc43eac62359,provenance/artifact-inventory.csv#dataset-artifact-55d08d6789471b4eae5a9cb4,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-f1a93925e2dd4881d68ee140,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_55de08a995554f558c25fc43eac62359/reactions.csv,file,200929,1ebdaea377e7c86d86ff1fb8c932b373b1254980d7a7501e5c9dcf10cf7e2546,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_55de08a995554f558c25fc43eac62359/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_55de08a995554f558c25fc43eac62359/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-e0dab3927998d3b6502c5d9b,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5c9a10329a8a48968d18879a48bb8ab2,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5c9a10329a8a48968d18879a48bb8ab2,provenance/artifact-inventory.csv#dataset-artifact-e0dab3927998d3b6502c5d9b,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-2302c6cdcd4b6527201347e1,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5c9a10329a8a48968d18879a48bb8ab2/reactions.csv,file,93659501,c04ed95c9f5157f9a8a8b926d804ec633c6da01bd1007d36f043dbc2c5c06d91,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5c9a10329a8a48968d18879a48bb8ab2/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_5c9a10329a8a48968d18879a48bb8ab2/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-8e5e105f6272dd9757955a57,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5e8318f0dda04b398c14f4c3adfeb32c,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5e8318f0dda04b398c14f4c3adfeb32c,provenance/artifact-inventory.csv#dataset-artifact-8e5e105f6272dd9757955a57,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-d783710917b5e0f4925f1ab9,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5e8318f0dda04b398c14f4c3adfeb32c/reactions.csv,file,306676,31a1baaa40d581228e6d048d9a19414e50510e37ab9ed9738ee1e6a1eea54e8d,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5e8318f0dda04b398c14f4c3adfeb32c/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_5e8318f0dda04b398c14f4c3adfeb32c/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-f5e5245482a86ab37e806730,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5eb7f2689f4a42eba63ad9e37e49a5cd,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5eb7f2689f4a42eba63ad9e37e49a5cd,provenance/artifact-inventory.csv#dataset-artifact-f5e5245482a86ab37e806730,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-2dc36ff02c057f21dc3be8ee,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5eb7f2689f4a42eba63ad9e37e49a5cd/reactions.csv,file,200965,d66a35308648fc37aaaee22cc59f2039e8f34f955a93d1b33f3a05ec9504f3ce,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_5eb7f2689f4a42eba63ad9e37e49a5cd/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_5eb7f2689f4a42eba63ad9e37e49a5cd/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-6cd578e85352753d6681f408,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_68cb8b4b2b384e3d85b5b1efae58b203,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_68cb8b4b2b384e3d85b5b1efae58b203,provenance/artifact-inventory.csv#dataset-artifact-6cd578e85352753d6681f408,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-ce67f3eec85c78142fcd177f,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_68cb8b4b2b384e3d85b5b1efae58b203/reactions.csv,file,31921743,42e6e979c0c8e1a489f498fe0f094e142bb0466092abaae8906bba053100356e,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_68cb8b4b2b384e3d85b5b1efae58b203/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_68cb8b4b2b384e3d85b5b1efae58b203/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-7c60ea73efb60637a0844ebd,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_6a0bfcdf53a64c07987822162ae591e2,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_6a0bfcdf53a64c07987822162ae591e2,provenance/artifact-inventory.csv#dataset-artifact-7c60ea73efb60637a0844ebd,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-55a8e6c31ced1e5fa4d8b60a,processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_6a0bfcdf53a64c07987822162ae591e2/reactions.csv,file,28337,7baa9592f2cf8d158693e13e0e9051585a9b815acc2297de3e38cac4fea42bbf,quarantined,legacy-needs-review,legacy-dataset-workspace:processing/_needs_review/derived/csv-smoke/tables/logical_dataset_id=physical_6a0bfcdf53a64c07987822162ae591e2/reactions.csv,intermediate/90-legacy-needs-review/source-tree/derived/csv-smoke/tables/logical_dataset_id=physical_6a0bfcdf53a64c07987822162ae591e2/reactions.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
